source_url,source_title,target_name,target_label,relationship_type
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Ferreira RM, Alves WMGC, Lima TA, et al. The effect of resistance training on the anxiety symptoms and quality of life in elderly people with Parkinson's disease: a randomized controlled trial. Arq Neuropsiquiatr.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,An exercise intervention to prevent falls in people with Parkinson's disease: a pragmatic randomised controlled trial. J Neurol Neurosurg Psychiatry.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Morris ME, Menz HB, McGinley JL, et al. A randomized controlled trial to reduce falls in people with Parkinson’s disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Morris ME, Taylor NF, Watts JJ, et al. A home program of strength training, movement strategy training and education did not prevent falls in people with Parkinson’s disease: a randomised trial. J Physiother.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Effects of a resistance training program on balance and fatigue perception in patients with Parkinson's disease: a randomized controlled trial. Med Clin.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Rafferty MR, Prodoehl J, Robichaud JA, et al. Effects of 2 years of exercise on gait impairment in people with Parkinson disease: the PRET-PD randomized trial. J Neurol Phys Ther.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Santos L, Fernandez-Rio J, Winge K, et al. Effects of progressive resistance exercise in akinetic-rigid Parkinson's disease patients: a randomized controlled trial. Eur J Phys Rehabil Med.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Balance versus resistance training on postural control in patients with Parkinson's disease: a randomized controlled trial. Eur J Phys Rehabil Med.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Alves WM, Alves TG, Ferreira RM, et al. Strength training improves the respiratory muscle strength and quality of life of elderly with Parkinson disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Amara AW, Wood KH, Joop A, et al. Randomized, controlled trial of exercise on objective and subjective sleep in Parkinson's disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Improvement of oral function and hygiene in Parkinson's disease: a randomised controlled clinical trial. J Oral Rehabil.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Cherup NP, Buskard ANL, Strand KL, et al. Power vs strength training to improve muscular strength, power, balance and functional movement in individuals diagnosed with Parkinson's disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Collett J, Franssen M, Meaney A, et al. Phase II randomised controlled trial of a 6-month self-managed community exercise programme for people with Parkinson's disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Coe S, Franssen M, Collett J, et al. Physical activity, fatigue, and sleep in people with Parkinson’s disease: a secondary per protocol analysis from an intervention trial. Parkinson's Disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Li F, Harmer P, Liu Y, et al. A randomized controlled trial of patient-reported outcomes with tai chi exercise in Parkinson's disease: exercise and patient outcomes.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Cued task-specific training is better than exercise in improving sit-to-stand in patients with Parkinson's disease: a randomized controlled trial. Mov Disord.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,J Strength Cond Res.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Leg muscle power is enhanced by training in people with Parkinson’s disease: a randomized controlled trial. Clin Rehabil.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,The effects of respiratory muscle training on peak cough flow in patients with Parkinson’s disease: a randomized controlled study.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Resistance versus balance training to improve postural control in Parkinson's disease: a randomized rater blinded controlled study.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Silva-Batista C, Corcos DM, Barroso R, et al. Instability resistance training improves neuromuscular outcome in Parkinson's disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Silva-Batista C, Corcos DM, Kanegusuku H, et al. Balance and fear of falling in subjects with Parkinson’s disease is improved after exercises with motor complexity.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Gait Posture.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Mini Balance Evaluation Systems Test (Mini-BESTest).,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Accessed June 29, 2021. https://www.apta.org/patient-care/evidence-based-practice-resources/test-measures/mini-balance-evaluation-systems-test .",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Mini Balance Evaluation Systems Test.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Accessed June 29, 2021. https://www.sralab.org/rehabilitation-measures/mini-balance-evaluation-systems-test .",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Collett J, Franssen M, Winward C, et al. A long-term self-managed handwriting intervention for people with Parkinson’s disease: results from the control group of a phase II randomized controlled trial. Clin Rehabil.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,A randomised controlled trial of a home based exercise programme to reduce the risk of falling among people with Parkinson's disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Effects of a core stabilization training program on balance ability in persons with Parkinson’s disease: a randomized controlled trial. Clin Rehabil.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Multimodal balance training supported by rhythmical auditory stimuli in Parkinson’s disease: a randomized clinical trial. J Parkinsons Dis.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Carpinella I, Cattaneo D, Bonora G, et al. Wearable sensor-based biofeedback training for balance and gait in Parkinson disease: a pilot randomized controlled trial. Arch Phys Med Rehabil.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Conradsson D, Löfgren N, Nero H, et al. The effects of highly challenging balance training in elderly with Parkinson’s disease: a randomized controlled trial. Neurorehabil Neural Repair.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Crossover versus Stabilometric platform for the treatment of balance dysfunction in Parkinson’s disease: a randomized study.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Gandolfi M, Tinazzi M, Magrinelli F, et al. Four-week trunk-specific exercise program decreases forward trunk flexion in Parkinson's disease: a single-blinded, randomized controlled trial. Parkinsonism Relat Disord.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Giardini M, Nardone A, Godi M, et al. Instrumental or physical-exercise rehabilitation of balance improves both balance and gait in Parkinson’s disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Klamroth S, Steib S, Gaßner H, et al. Immediate effects of perturbation treadmill training on gait and postural control in patients with Parkinson’s disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Virtual reality-based Wii fit training in improving muscle strength, sensory integration ability, and walking abilities in patients with Parkinson's disease: a randomized control trial. Int J Gerontol.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Picelli A, Melotti C, Origano F, et al. Robot-assisted gait training is not superior to balance training for improving postural instability in patients with mild to moderate Parkinson’s disease: a single-blind randomized controlled trial. Clin Rehabil.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Effectiveness of exergaming in improving functional balance, fatigue and quality of life in Parkinson's disease: a pilot randomized controlled trial. Parkinsonism Relat Disord.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Santos L, Fernandez-Rio J, Winge K, et al. Effects of supervised slackline training on postural instability, freezing of gait, and falls efficacy in people with Parkinson’s disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,A comparison between aquatic and land-based physical exercise on postural sway and quality of life in people with Parkinson’s disease: a randomized controlled pilot study.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Effects of a balance-based exergaming intervention using the Kinect sensor on posture stability in individuals with Parkinson’s disease: a single-blinded randomized controlled trial. J Neuro Eng Rehab.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Song J, Paul SS, Caetano MJD, et al. Home-based step training using videogame technology in people with Parkinson’s disease: a single-blinded randomised controlled trial. Clin Rehabil.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Steib S, Klamroth S, Gaßner H, et al. Perturbation during treadmill training improves dynamic balance and gait in Parkinson’s disease: a single-blind randomized controlled pilot trial. Neurorehabil Neural Repair.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Steib S, Klamroth S, Gaßner H, et al. Exploring gait adaptations to perturbed and conventional treadmill training in Parkinson’s disease: time-course, sustainability, and transfer.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Effects of augmented visual feedback during balance training in Parkinson's disease: a pilot randomized clinical trial. Parkinsonism Relat Disord.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"A wearable proprioceptive stabilizer (Equistasi®) for rehabilitation of postural instability in Parkinson’s disease: a phase II randomized double-blind, double-dummy, controlled study.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Comparing the effects of hydrotherapy and land-based therapy on balance in patients with Parkinson’s disease: a randomized controlled pilot study.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Long-term effects of highly challenging balance training in Parkinson’s disease. a randomized controlled trial. Clin Rehabil.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Task- and context-specific balance training program enhances dynamic balance and functional performance in parkinsonian nonfallers: a randomized controlled trial with six-month follow-up.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Multisystem balance training reduces injurious fall risk in Parkinson disease: a randomized trial. Am J Phys Med Rehabil.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Home-based virtual reality balance training and conventional balance training in Parkinson's disease: a randomized controlled trial. J Formos Med Assoc.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Effects of virtual reality. augmented balance training on sensory organization and attentional demand for postural control in people with Parkinson disease: a randomized controlled trial. Phys Ther.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Balance training in individuals with Parkinson’s disease: therapist-supervised vs. home-based exercise programme.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Chivers Seymour K, Pickering R, Rochester L, et al. Multicentre, randomised controlled trial of PDSAFE, a physiotherapist-delivered fall prevention programme for people with Parkinson’s.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Whole body vibration versus conventional physiotherapy to improve balance and gait in Parkinson’s disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Feng H, Li C, Liu J, et al. Virtual reality rehabilitation versus conventional physical therapy for improving balance and gait in Parkinson’s disease patients: a randomized controlled trial. Med Sci Monit.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Gandolfi M, Geroin C, Dimitrova E, et al. Virtual reality Telerehabilitation for postural instability in Parkinson’s disease: a multicenter, single-blind, randomized, controlled trial. Bio Med Research International. 2017;7962826.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Gaßner H, Steib S, Klamroth S, et al. Perturbation treadmill training improves clinical characteristics of gait and balance in Parkinson’s disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Cost-effectiveness of the HiBalance training program for elderly with Parkinson’s disease: analysis of data from a randomized controlled trial. Clin Rehabil.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Klamroth S, Gaßner H, Winkler J, et al. Interindividual balance adaptations in response to perturbation treadmill training in persons with Parkinson disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Lee H-J, Kim S-Y, Chae Y, et al. Turo (qi dance) program for Parkinson’s disease patients: randomized, assessor blind, waiting-list control, partial crossover study.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Effect of virtual reality dance exercise on the balance, activities of daily living, and depressive disorder status of Parkinson’s disease patients.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Virtual reality. based training to improve obstacle-crossing performance and dynamic balance in patients with Parkinson’s disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,The effects of integrated single- and dual-task training on automaticity and attention allocation in Parkinson’s disease: a secondary analysis from a randomized trial. Neuropsychology.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Balance and gait training with augmented feedback improves balance confidence in people with Parkinson’s disease: a randomized controlled trial. Neurorehabil Neural Repair.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Technology-assisted balance and gait training reduces falls in patients with Parkinson’s disease: a randomized controlled trial with 12-month follow-up.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Smania N, Corato E, Tinazzi M, et al. Effect of balance training on postural instability in patients with idiopathic Parkinson’s disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Does attentional focus during balance training in people with Parkinson’s disease affect outcome?,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,A randomised controlled clinical trial. Clin Rehabil.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Functional Gait Assessment for Parkinson Disease (PD ) .,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Accessed June 29, 2021. https://www.apta.org/patient-care/evidence-based-practice-resources/test-measures/functional-gait-assessment-for-parkinson-disease-pd .",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Functional Gait Assessment.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Accessed June 29, 2021. https://www.sralab.org/rehabilitation-measures/functional-gait-assessment .",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Freezing of Gait Questionnaire.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Accessed June 29, 2021. https://www.sralab.org/rehabilitation-measures/freezing-gait-questionnaire .",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Activities-Specific Balance Confidence Scael.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Accessed June 29, 2021. https://www.sralab.org/rehabilitation-measures/activities-specific-balance-confidence-scale .",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Schenkman M, Cutson TM, Kuchibhatla M, et al. Exercise to improve spinal flexibility and function for people with Parkinson's disease: a randomized, controlled trial. J Am Geriatr Soc.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Sensory focused exercise improves anxiety in Parkinson’s disease: a randomized controlled trial. PLoS One.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Costa-Ribeiro A, Maux A, Bosford T, et al. Transcranial direct current stimulation associated with gait training in Parkinson’s disease: a pilot randomized clinical trial. Dev Neurorehabil.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Acute and chronic effect of acoustic and visual cues on gait training in Parkinson’s disease: a randomized, controlled study.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Effects of augmented proprioceptive cues on the parameters of gait of individuals with Parkinson’s disease.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Rehabilitation treatment of gait in patients with Parkinson's disease with freezing: a comparison between two physical therapy protocols using visual and auditory cues with or without treadmill training: rehabilitation treatment of freezing.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Murgia M, Pili R, Corona F, et al. The use of footstep sounds as rhythmic auditory stimulation for gait rehabilitation in Parkinson’s disease: a randomized controlled trial. Front Neurol.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Nieuwboer A, Kwakkel G, Rochester L, et al. Cueing training in the home improves gait-related mobility in Parkinson's disease: the RESCUE trial. J Neurol Neurosurg Psychiatry.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Serrao M, Pierelli F, Sinibaldi E, et al. Progressive modular rebalancing system and visual cueing for gait rehabilitation in Parkinson's disease: a pilot, randomized, controlled trial with crossover.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,The effect of rhythmic auditory cueing on functional gait performance in Parkinson's disease patients.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,A single blind randomized controlled trial. Neurorehabil Neural Repair.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Burt J, Ravid EN, Bradford S, et al. The effects of music-contingent gait training on cognition and mood in Parkinson disease: a feasibility study.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"Calabrò RS, Naro A, Filoni S, et al. Walking to your right music: a randomized controlled trial on the novel use of treadmill plus music in Parkinson’s disease.",Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,Treadmill training with music cueing: a new approach for Parkinson’s gait facilitation.,Outcome,HAS_OUTCOME
https://pmc.ncbi.nlm.nih.gov/articles/PMC9046970/,Physical Therapist Management of Parkinson Disease: A Clinical Practice Guideline From the American Physical Therapy Association,"De Luca R, Latella D, Maggio MG, et al. Do patients with PD benefit from music assisted therapy plus treadmill-based gait training?",Outcome,HAS_OUTCOME
